wd_id,osm_relid,latlong_wgs84,ibge_id,name
12142698,,Point(-47.907719 -15.851701),,"Embassy of Ukraine, Brasilia"
12150550,,Point(-34.87888889 -8.06361111),,Santo Antônio (Recife)
12159275,,Point(-34.94972222 -8.05194444),,Cidade Universitária (Recife)
12163383,,Point(-42.94277778 -21.12),,Q12163383
12243888,,Point(-43.95027778 -19.93111111),,Legislative Assembly of Minas Gerais
12270300,,Point(-35.20777778 -9.78472222),,Legislative Assembly of Rio Grande do Norte
12293439,,Point(-51.8667 3.81667),,Clevelândia do Norte
12469964,,Point(-48.50388889 -1.45611111),,Legislative Assembly of Pará
12691428,,Point(-65.367222 -9.700278),,Abuna Airport
12691436,,Point(-45.26556 -5.61861),,Fazenda Americana Airfield
12691437,,Point(-38.087222 -10.584722),,Adustina Airport
12691437,,Point(-38.08861 -10.58111),,Adustina Airport
12691438,,Point(-34.8425 -7.091945),,Joao Pessoa Aeroclub
12691438,,Point(-34.8425 -7.09194),,Joao Pessoa Aeroclub
12691501,,Point(-52.578333 -1.491945),,Almeirim Airport
12691501,,Point(-52.57806 -1.47917),,Almeirim Airport
12691502,,Point(-40.66722 -16.18389),,Almenara Airport
12691502,,Point(-40.667222 -16.183888),,Almenara Airport
12691510,,Point(-48.57889 -19.94639),,Alto Paraguai Airport
12691510,,Point(-56.401388 -14.523612),,Alto Paraguai Airport
12691511,,Point(-47.51 -14.29917),,Alto Paraiso Airport
12691511,,Point(-47.51 -14.299167),,Alto Paraiso Airport
12691512,,Point(-45.95056 -9.08361),,Alto Parnaiba Airport
12691512,,Point(-45.950555 -9.083612),,Alto Parnaiba Airport
12691526,,Point(-47.26806 -22.75528),,Americana Airport
12691526,,Point(-47.26805556 -22.75527778),,Americana Airport
12691594,,Point(-50.33861 -17.36167),,Fazenda Canada International Airport
12691596,,Point(-45.512222 -12.302222),,Fazenda Buriti International Airport
12691686,,Point(-51.83639 -15.72389),,Araguaiana Airport
12691686,,Point(-51.836388 -15.723888),,Araguaiana Airport
12691688,,Point(-48.11556 -5.68444),,Araguatins Airfield
12691689,,Point(-48.19028 -18.66806),,Araguari Airport
12691689,,Point(-48.190278 -18.668055),,Araguari Airport
12691690,,Point(-36.63056 -9.77639),,Arapiraca Airport
12691690,,Point(-36.63055556 -9.77638889),,Arapiraca Airport
12691695,,Point(-47.35833333 -22.33694444),,Araras Airport
12691695,,Point(-47.35833 -22.33694),,Araras Airport
12691711,,Point(-51.04833 -14.93306),,Aruana Airport
12691711,,Point(-51.048333 -14.933055),,Aruana Airport
12691753,,Point(-44.882222 -4.229445),,Bacabal Airport
12691753,,Point(-44.82194 -4.23306),,Bacabal Airport
12691781,,Point(-59.4123 -1.9248),,Q12691781
12691816,,Point(-48.706388 -22.069167),,Bariri Airport
12691816,,Point(-48.70583 -22.06861),,Bariri Airport
12691858,,Point(-56.538333 -22.082222),,Bela Vista Airport
12691858,,Point(-56.53833 -22.08222),,Bela Vista Airport
12691866,,Point(-60.9725 -7.84722),,Belem De Sao Francisco Airport
12691866,,Point(-38.950278 -8.767222),,Belem De Sao Francisco Airport
12691866,,Point(-38.95028 -8.76694),,Belem De Sao Francisco Airport
12691874,,Point(-54.90056 -2.66694),,Belterra Airport
12691874,,Point(-54.900555 -2.666945),,Belterra Airport
12691891,,Point(-49.472717 -18.935303),,Bertin Ltda Airport
12691942,,Point(-69.423612 -1.403888),,Bittencourt Airport
12691942,,Point(-69.42361 -1.40389),,Bittencourt Airport
12691957,,Point(-43.815555 -17.133055),,Bocaiuva Airport
12691970,,Point(-50.44944444 -28.61277778),,Bom Jesus Airport
12691970,,Point(-50.44944 -28.61278),,Bom Jesus Airport
12691980,,Point(-59.597778 -4.408612),,Borba Airport
12691980,,Point(-59.59778 -4.40861),,Borba Airport
12691991,,Point(-48.4675 -22.93667),,Botucatu Airport
12692023,,Point(-56.09028 -2.18667),,Brejo Airport
12692023,,Point(-42.833888 -3.666945),,Brejo Airport
12692062,,Point(-49.04278 -18.12556),,Buriti Alegre Airport
12692062,,Point(-49.042778 -18.125555),,Buriti Alegre Airport
12692073,,Point(-50.94 -26.806388),,Cacador Airport
12692075,,Point(-61.483055 -11.434167),,Cacoal Airport
12692079,,Point(-42.467222 -14.067222),,Caetite Airport
12692079,,Point(-42.49389 -14.01222),,Caetite Airport
12692083,,Point(-37.07806 -6.43917),,Caicó Airport
12692084,,Point(-51.64389 -14.19028),,Calcario Vale Do Araguaia Airport
12692084,,Point(-51.643888 -14.190278),,Calcario Vale Do Araguaia Airport
12692085,,Point(-48.610555 -17.725278),,Caldas Novas Airport
12692085,,Point(-58.50667 -14.86722),,Caldas Novas Airport
12692100,,Point(-45.33556 -20.8925),,Campo Belo aerodrome
12692102,,Point(-45.804722 -21.106112),,Campo Do Meio Airport
12692102,,Point(-45.80472 -21.10611),,Campo Do Meio Airport
12692103,,Point(-47.517417 -2.523307),,Campo De Boi Airport
12692104,,Point(-47.344167 -21.984445),,Campo Fontenelle Airport
12692110,,Point(-38.94917 -15.68056),,Canavieiras Airport
12692111,,Point(-52.270833 -13.574445),,Canarana Airport
12692111,,Point(-52.27056 -13.57444),,Canarana Airport
12692121,,Point(-49.5475 -18.65944),,Capinopolis Aviac Agri Buttarello Ltda Airport
12692121,,Point(-49.547558 -18.659243),,Capinopolis Aviac Agri Buttarello Ltda Airport
12692137,,Point(-46.01722 -1.25028),,Carutapera Airport
12692137,,Point(-46.017222 -1.250278),,Carutapera Airport
12692151,,Point(-37.755 -6.354445),,Catole Do Rocha Airport
12692151,,Point(-37.755 -6.35444),,Catole Do Rocha Airport
12692161,,Point(-43.350555 -4.866945),,Caxias Airport
12692164,,Point(-35.41361 -5.66139),,Ceará Mirim Airfield
12692170,,Point(-51.603612 -22.830833),,Centenario Do Sul Airport
12692170,,Point(-51.60361 -22.83083),,Centenario Do Sul Airport
12692170,,Point(-51.80944 -10.02667),,Centenario Do Sul Airport
12692193,,Point(-41.281112 -12.48),,"Chapada Diamantina, Lencois Airport"
12692248,,Point(-52.64222 -23.69167),,Cianorte Airport
12692248,,Point(-52.6381 -23.6922),,Cianorte Airport
12692273,,Point(-39.033055 -10.527222),,Cocorobo Airport
12692274,,Point(-44.450555 -14.117222),,Cocos Airport
12692274,,Point(-44.45056 -14.11722),,Cocos Airport
12692278,,Point(-40.57944 -19.4875),,Colatina Airport
12692278,,Point(-40.579167 -19.486945),,Colatina Airport
12692282,,Point(-44.233888 -5.966945),,Colinas Airport
12692282,,Point(-44.23389 -5.96694),,Colinas Airport
12692294,,Point(-43.43389 -19.02028),,Conceicao Do Mato Dentro Airport
12692294,,Point(-43.433888 -19.020278),,Conceicao Do Mato Dentro Airport
12692296,,Point(-38.4975 -7.5625),,Conceicao Airport
12692318,,Point(-45.136388 -10.451945),,Corrente Airport
12692318,,Point(-45.13639 -10.45194),,Corrente Airport
12692338,,Point(-54.715833 -18.481388),,Coxim Airport
12692345,,Point(-57.117222 -8.116945),,Creputia Airport
12692345,,Point(-57.11722 -8.11694),,Creputia Airport
12692349,,Point(-47.643333 -16.789722),,Cristalina Airport
12692349,,Point(-47.64333 -16.78972),,Cristalina Airport
12692350,,Point(-42.394388 -21.126057),,Cristiano Ferreira Varella Airport
12692350,,Point(-42.36694 -21.12889),,Cristiano Ferreira Varella Airport
12692364,,Point(-36.54056 -6.28083),,Currais Novos Airport
12692440,,Point(-46.850555 -11.616945),,Dianopolis Airport
12692440,,Point(-46.85056 -11.61694),,Dianopolis Airport
12692454,,Point(-41.017222 -15.717222),,Divisa Airport
12692454,,Point(-40.8725 -15.51944),,Divisa Airport
12692475,,Point(-45.584445 -19.457222),,Dores Do Indaia Airport
12692523,,Point(-49.22417 -21.09139),,Edmar Ferreira Airport
12692523,,Point(-48.923105 -18.261377),,Edmar Ferreira Airport
12692614,,Point(-71.56556 -4.52861),,Estirao Do Equador Airport
12692614,,Point(-71.565555 -4.528612),,Estirao Do Equador Airport
12692642,,Point(-59.45 -14.64167),,Fazenda Anhanguera Airport
12692642,,Point(-59.45 -14.641667),,Fazenda Anhanguera Airport
12692647,,Point(-49.079722 -20.58),,Fazenda Bananeira Airport
12692647,,Point(-44.72111 -8.01194),,Fazenda Bananeira Airport
12692649,,Point(-44.04333 -15.02333),,"Fazenda Canada, Fazenda Canada Airport"
12692652,,Point(-48.874838 -18.367322),,Fazenda F5 Airport
12692652,,Point(-55.43444 -11.91722),,Fazenda F5 Airport
12692653,,Point(-55.00139 -19.00611),,Fazenda Dos Tres Rios Airport
12692653,,Point(-46.2738 -16.944993),,Fazenda Dos Tres Rios Airport
12692654,,Point(-53.224907 -20.199547),,Fazenda Formosa Airport
12692654,,Point(-53.22361 -20.19722),,Fazenda Formosa Airport
12692656,,Point(-60.22389 -15.01556),,Fazenda Guapore I Airport
12692656,,Point(-60.220732 -15.006733),,Fazenda Guapore I Airport
12692659,,Point(-51.989722 -14.758333),,Fazenda Jao Airport
12692659,,Point(-51.98972 -14.75833),,Fazenda Jao Airport
12692660,,Point(-55.825 -15.0),,Fazenda Jopejo Airport
12692660,,Point(-48.24333 -15.13972),,Fazenda Jopejo Airport
12692665,,Point(-59.658385 -13.98447),,Fazenda N S De Fatima Airport
12692665,,Point(-59.65444 -13.98333),,Fazenda N S De Fatima Airport
12692666,,Point(-56.4375 -11.475833),,Fazenda Nova Fronteira Airport
12692666,,Point(-51.75167 -9.28444),,Fazenda Nova Fronteira Airport
12692667,,Point(-51.200842 -22.466692),,Fazenda Nova California Airport
12692669,,Point(-52.92611 -18.76306),,Fazenda Ribeirao Airport
12692669,,Point(-52.917553 -18.764043),,Fazenda Ribeirao Airport
12692671,,Point(-43.871492 -12.682692),,Fazenda Rebeca Airport
12692672,,Point(-47.559443 -18.870557),,Fazenda Romaria Airport
12692674,,Point(-60.116492 -15.089942),,Fazenda Sagrado Coracao De Jesus Airport
12692681,,Point(-46.97917 -17.55028),,Fazenda Santos Reis Airport
12692681,,Point(-46.97868 -17.547903),,Fazenda Santos Reis Airport
12692684,,Point(-48.86167 -18.3875),,Fazenda Sao Jose Do Parnaiba Airport
12692684,,Point(-48.8615 -18.38725),,Fazenda Sao Jose Do Parnaiba Airport
12692686,,Point(-54.118742 -24.769513),,Fazenda Sao Rafael Airport
12692686,,Point(-42.50972 -5.07056),,Fazenda Sao Rafael Airport
12692688,,Point(-46.2738 -16.944993),,Fazenda Tres Rios Airport
12692692,,Point(-52.65611 -18.43167),,Feira De Santana Airport
12692692,,Point(-38.906667 -12.203055),,Feira De Santana Airport
12692733,,Point(-45.483612 -20.395278),,Formiga Airport
12692735,,Point(-45.483612 -20.561945),,Formiga Apt Airport
12692735,,Point(-45.48667 -20.39528),,Formiga Apt Airport
12692745,,Point(-43.469445 -16.438333),,Francisco Sa Airport
12692756,,Point(-49.190833 -20.2775),,Fronteira Airport
12692757,,Point(-48.95889 -20.00472),,Frutal Airport
12692757,,Point(-48.958888 -20.004722),,Frutal Airport
12692818,,Point(-52.185555 -27.863333),,Getulio Vargas Airport
12692901,,Point(-65.281667 -10.788333),,Guajará-Mirim Airport
12692901,,Point(-65.28167 -10.78833),,Guajará-Mirim Airport
12692912,,Point(-46.73028 -21.32667),,Guaxupe Airport
12692912,,Point(-46.729722 -21.326112),,Guaxupe Airport
12693027,,Point(-54.341111111 -29.638888888),,Horizontina Airport
12693027,,Point(-54.34111 -27.63889),,Horizontina Airport
12693066,,Point(-48.855833 -21.747222),,Ibitinga Airport
12693066,,Point(-48.85583 -21.74722),,Ibitinga Airport
12693072,,Point(-47.599167 -1.127222),,Igarape-Acu Airport
12693088,,Point(-56.840555 -17.458612),,Ilha Do Caracara Airport
12693094,,Point(-48.696667 -28.276945),,Imbituba Airport
12693117,,Point(-39.684135 -14.173617),,Ipiau Airport
12693117,,Point(-39.68417 -14.17333),,Ipiau Airport
12693121,,Point(-50.653888 -25.503888),,Irati Airport
12693142,,Point(-40.26722 -12.50056),,Itaberaba Airport
12693142,,Point(-40.267222 -12.500555),,Itaberaba Airport
12693157,,Point(-40.55333 -11.16306),,Jacobina Airport
12693159,,Point(-55.09778 -19.05139),,Jaciara Airport
12693159,,Point(-54.968612 -15.971667),,Jaciara Airport
12693165,,Point(-47.422222 -20.041112),,Jaguara Airport
12693165,,Point(-47.42222 -20.04111),,Jaguara Airport
12693171,,Point(-50.544445 -20.291112),,Jales Airport
12693171,,Point(-50.54444 -20.29111),,Jales Airport
12693177,,Point(-35.956667 -5.638612),,Jardim De Angicos Airport
12693177,,Point(-35.95667 -5.63861),,Jardim De Angicos Airport
12693181,,Point(-44.38638889 -15.47472222),,Januaria Airport
12693181,,Point(-44.386388 -15.474722),,Januaria Airport
12693181,,Point(-44.38639 -15.47472),,Januaria Airport
12693199,,Point(-46.12 -17.7875),,Joao Pinheiro Airport
12693520,,Point(-43.897777 -19.661112),,Lagoa Santa Airport
12693573,,Point(-48.51083 -23.62361),,Leda Mello Resende Airport
12693573,,Point(-45.494862 -21.371867),,Leda Mello Resende Airport
12693573,,Point(-45.49417 -21.37194),,Leda Mello Resende Airport
12693582,,Point(-47.382222 -22.226945),,Leme Airport
12693582,,Point(-47.38222 -22.22694),,Leme Airport
12693589,,Point(-48.77528 -22.57722),,Lencois Paulista Airport
12693678,,Point(-51.018333 -21.749445),,Lucelia Airport
12693678,,Point(-51.01833 -21.74944),,Lucelia Airport
12693686,,Point(-45.895 -12.10639),,Luis Eduardo Magalhaes Airport
12693719,,Point(-42.67306 -13.02556),,Macaubas Airport
12693743,,Point(-48.98028 -15.84806),,Magalhaes De Almeida Airport
12693743,,Point(-43.889445 -4.475833),,Magalhaes De Almeida Airport
12693827,,Point(-54.05389 -24.51278),,Marechal Candido Rondon Airport
12693827,,Point(-54.053888 -24.512778),,Marechal Candido Rondon Airport
12693949,,Point(-39.88667 -9.83),,Mina Caraiba Airport
12693963,,Point(-49.486112 -20.807222),,Mirassol Apt Airport
12693963,,Point(-49.48611 -20.80722),,Mirassol Apt Airport
12694002,,Point(-44.369167 -14.398612),,Montalvania Airport
12694010,,Point(-46.958888 -21.175833),,Monte Santo De Minas Airport
12694010,,Point(-57.47389 -5.35389),,Monte Santo De Minas Airport
12694012,,Point(-39.2875 -10.478333),,Monte Santo Airport
12694012,,Point(-39.28611 -10.46528),,Monte Santo Airport
12694032,,Point(-49.12278 -17.76583),,Morrinhos Airport
12694032,,Point(-49.122778 -17.765833),,Morrinhos Airport
12694037,,Point(-55.801112 -14.957778),,Morro Do Chapeu Ii Airport
12694037,,Point(-55.80083 -14.95833),,Morro Do Chapeu Ii Airport
12694051,,Point(-61.617222 -1.466945),,Moura Airport
12694051,,Point(-61.61722 -1.46694),,Moura Airport
12694066,,Point(-40.419445 -11.772222),,Mundo Novo Airport
12694066,,Point(-40.41944 -11.77222),,Mundo Novo Airport
12694144,,Point(-50.956528 -27.212737),,Nelson Pizzani Airport
12694144,,Point(-50.95611 -27.21222),,Nelson Pizzani Airport
12694204,,Point(-59.07833 -3.88778),,Nova Olinda Do Norte Airport
12694204,,Point(-59.078333 -3.887778),,Nova Olinda Do Norte Airport
12694210,,Point(-60.364445 -5.1175),,Novo Aripuana Airport
12694210,,Point(-60.36444 -5.1175),,Novo Aripuana Airport
12694211,,Point(-51.081667 -29.696112),,Novo Hamburgo Airport
12694211,,Point(-51.08167 -29.69611),,Novo Hamburgo Airport
12694349,,Point(-48.93278 -10.17389),,Paraiso Do Tocantins Airport
12694349,,Point(-48.919722 -10.156945),,Paraiso Do Tocantins Airport
12694354,,Point(-44.726027777 -23.2235),,Paraty Airport
12694365,,Point(-44.083888 -6.666945),,Pastos Bons Airport
12694366,,Point(-46.659722 -20.733333),,Passos Airport
12694366,,Point(-46.65972 -20.73333),,Passos Airport
12694373,,Point(-37.2575 -7.03778),,Patos Airport
12694373,,Point(-37.2575 -7.037778),,Patos Airport
12694378,,Point(-67.028333 -7.7225),,Pauini Airport
12694378,,Point(-67.02833 -7.7225),,Pauini Airport
12694382,,Point(-41.950555 -8.133612),,Paulistana Airport
12694382,,Point(-41.15389 -8.16639),,Paulistana Airport
12694386,,Point(-41.167222 -16.067222),,Pedra Azul Airport
12694386,,Point(-41.16722 -16.06722),,Pedra Azul Airport
12694392,,Point(-50.031945 -21.410278),,Penápolis Airport
12694392,,Point(-50.03194 -21.41028),,Penápolis Airport
12694399,,Point(-36.566945 -10.267222),,Penedo Airport
12694399,,Point(-36.56694 -10.26722),,Penedo Airport
12694418,,Point(-41.77194 -13.16556),,Piata Airport
12694418,,Point(-41.775 -13.000555),,Piata Airport
12694422,,Point(-50.000555 -8.833612),,Piaus Airport
12694434,,Point(-42.450555 -10.066945),,Pilao Arcado Airport
12694434,,Point(-42.4775 -10.00861),,Pilao Arcado Airport
12694436,,Point(-61.18111 -11.64167),,Pimenta Bueno Airport
12694436,,Point(-61.181112 -11.641667),,Pimenta Bueno Airport
12694444,,Point(-48.334722 -17.319167),,Pires Do Rio Airport
12694444,,Point(-48.33472 -17.31917),,Pires Do Rio Airport
12694449,,Point(-45.99278 -20.43861),,Piumhi Airport
12694449,,Point(-45.992778 -20.438612),,Piumhi Airport
12694461,,Point(-56.65083 -16.27278),,Poconé Airport
12694461,,Point(-56.650833 -16.272778),,Poconé Airport
12694471,,Point(-45.023333 -19.203333),,Pompeu Airport
12694471,,Point(-45.02333 -19.20333),,Pompeu Airport
12694480,,Point(-51.02861 -22.15278),,Ponta Do Costa Airport
12694480,,Point(-42.082775 -22.871857),,Ponta Do Costa Airport
12694482,,Point(-46.762388 -15.260057),,Pontezinha Airport
12694483,,Point(-42.91667 -20.40306),,Ponte Nova Airport
12694483,,Point(-42.916667 -20.403055),,Ponte Nova Airport
12694488,,Point(-49.157222 -13.404445),,Porangatu Airport
12694488,,Point(-49.15722 -13.40444),,Porangatu Airport
12694501,,Point(-57.368873 -11.53204),,Porto Dos Gaúchos Airport
12694501,,Point(-57.33389 -11.51694),,Porto Dos Gaúchos Airport
12694502,,Point(-52.245 -1.739167),,Porto De Moz Airport
12694504,,Point(-55.08694 -8.3075),,Porto Fluvial Suia Missu Airport
12694504,,Point(-50.700555 -11.566945),,Porto Fluvial Suia Missu Airport
12694505,,Point(-47.473898 -21.874433),,Porto Ferreira Airport
12694514,,Point(-39.21722 -17.35056),,Prado Airport
12694514,,Point(-39.217222 -17.350555),,Prado Airport
12694517,,Point(-51.884445 -21.893333),,Presidente Venceslau Airport
12694517,,Point(-51.88444 -21.89333),,Presidente Venceslau Airport
12694528,,Point(-40.100833 -19.826388),,Primo Bitti Airport
12694528,,Point(-40.10083 -19.82639),,Primo Bitti Airport
12694586,,Point(-39.62056 -10.98833),,Queimadas Airport
12694586,,Point(-39.620555 -10.988333),,Queimadas Airport
12694599,,Point(-50.40917 -18.44611),,Quirinopolis Airport
12694599,,Point(-50.409167 -18.446112),,Quirinopolis Airport
12694671,,Point(-53.51306 -25.80111),,Realeza Airport
12694671,,Point(-53.513888 -25.800555),,Realeza Airport
12694703,,Point(-49.97111 -21.80889),,Rio Tinto Airport
12694703,,Point(-35.101945 -6.791945),,Rio Tinto Airport
12694736,,Point(-54.92528 -30.2775),,Rosario Do Sul Airport
12694736,,Point(-54.925278 -30.2775),,Rosario Do Sul Airport
12694762,,Point(-38.01194 -4.93917),,Russas Airport
12694762,,Point(-38.011945 -4.939167),,Russas Airport
12694795,,Point(-42.32222 -16.20778),,Salinas Airport
12694795,,Point(-42.322222 -16.207778),,Salinas Airport
12694796,,Point(-47.33778 -0.69694),,Salinopolis Airport
12694859,,Point(-50.668333 -11.573333),,Santa Isabel Do Morro Airport
12694859,,Point(-50.66833 -11.57333),,Santa Isabel Do Morro Airport
12694861,,Point(-50.56722 -17.88389),,Santa Helena de Goiás Airport
12694861,,Point(-50.566944444 -17.883888888),,Santa Helena de Goiás Airport
12694862,,Point(-54.52472 -20.50556),,"Santa Maria, Campo Grande Airport"
12694862,,Point(-54.524722 -20.505555),,"Santa Maria, Campo Grande Airport"
12694866,,Point(-50.567222 -17.883888),,"Santa Maria, Santa Helena De Goias Airport"
12694871,,Point(-50.30861 -21.86917),,Santa Rita Do Sapucai Airport
12694880,,Point(-59.79194 -6.47361),,Sao Domingos Do Maranhao Airport
12694880,,Point(-44.431667 -5.573612),,Sao Domingos Do Maranhao Airport
12694882,,Point(-69.389917 1.700243),,Sao Joaquim Airport
12694882,,Point(-69.38389 1.73306),,Sao Joaquim Airport
12694884,,Point(-47.842222 -20.593333),,Sao Joaquin Da Barra Apt Airport
